"2020/07/30 16:47:38:327" "DEBUG  " "   Seq Log     " "Reached pos --> x: -88.83067, y: -344.2244, z: -6.378994, pitch: -62.132"
"2020/07/30 16:59:16:295" "DEBUG  " "   Seq Log     " "Head 2: vacuum on TRUE, analog 3904, pressure -90.4278695028535"
"2020/07/30 16:59:16:295" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9889, pressure 8.98770104068149e-1"
"2020/07/30 16:59:16:295" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9843, pressure 1.96844386120176e-1"
"2020/07/30 16:59:16:325" "DEBUG  " "   Seq Log     " "Pick Head 2 down"
"2020/07/30 16:59:16:519" "DEBUG  " "   Seq Log     " "Reached pos --> x: -47.99277, y: -144.2366, z: -15.414356, pitch: -62.132"
"2020/07/30 16:59:17:029" "DEBUG  " "   Seq Log     " "Unit Count : 17603.0"
"2020/07/30 16:59:17:029" "DEBUG  " "   Seq Log     " "Pick Head 2 purge"
"2020/07/30 16:59:17:119" "DEBUG  " "   Seq Log     " "When Drop, Pick Head 2 purge 7.10928678243354kPa"
"2020/07/30 16:59:17:119" "DEBUG  " "   Seq Log     " "Z move to standby and pick heads cylinder up"
"2020/07/30 16:59:17:329" "DEBUG  " "   Seq Log     " "Reached pos --> x: -47.99668, y: -144.2314, z: -6.660885, pitch: -62.1325"
"2020/07/30 16:59:17:329" "DEBUG  " "   Seq Log     " "When Head Up, Pick Head 2 purge 8.04010132145146kPa"
"2020/07/30 16:59:17:329" "DEBUG  " "   Seq Log     " "Head 2 purge off"
"2020/07/30 16:59:17:449" "DEBUG  " "   Seq Log     " "Head 1: vacuum on FALSE, analog 9817, pressure -9.30814539017888e-2"
"2020/07/30 16:59:17:449" "DEBUG  " "   Seq Log     " "Head 2: vacuum on TRUE, analog 8712, pressure -17.0155949583422"
"2020/07/30 16:59:17:449" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9898, pressure 7.4617755668811e-1"
"2020/07/30 16:59:17:449" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9853, pressure 1.05288857692187e-1"
"2020/07/30 16:59:17:449" "DEBUG  " "   Seq Log     " "Place unit from standby to buffer lane 1 done"
"2020/07/30 16:59:17:449" "INFO   " " Queuing Event " "PickAndPlaceCompleted,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.LANE.01.TRAY.06.01,PNB.CELL.B04.HEAD.02,1,0,Gang 0 "
"2020/07/30 16:59:17:449" "DEBUG  " "   Seq Log     " "----------Buffered PickAndPlace Completed----------"
"2020/07/30 16:59:17:465" "MESSAGE" "5.2.IR10       " "Pick And Place: Idle"
"2020/07/30 16:59:17:465" "INFO   " "Event to TA[1] " "PickAndPlaceCompleted,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.LANE.01.TRAY.06.01,PNB.CELL.B04.HEAD.02,1,0,Gang 0 "
"2020/07/30 16:59:17:599" "INFO   " "Cmd from TA[1] " "PickAndPlace,PNB.CELL.B04.LANE.01.TRAY.07.01,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.01,1,0,"
"2020/07/30 16:59:17:599" "DEBUG  " "   Seq Log     " "PicknPlace buffer queue count 1 added: "
"2020/07/30 16:59:17:599" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.LANE.01.TRAY.07.01"
"2020/07/30 16:59:17:599" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:59:17:599" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.HEAD.01"
"2020/07/30 16:59:17:599" "DEBUG  " "   Seq Log     " " +Retry: FALSE"
"2020/07/30 16:59:17:599" "DEBUG  " "   Seq Log     " "Processing one PickAndPlace buffer from total 1 queue: "
"2020/07/30 16:59:17:599" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.LANE.01.TRAY.07.01"
"2020/07/30 16:59:17:599" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:59:17:599" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.HEAD.01"
"2020/07/30 16:59:17:599" "DEBUG  " "   Seq Log     " " -Retry: FALSE"
"2020/07/30 16:59:17:599" "DEBUG  " "   Seq Log     " "--------Buffered PicknPlace Started with retry FALSE--------"
"2020/07/30 16:59:17:629" "MESSAGE" "5.2.IR10       " "Pick And Place: Running"
"2020/07/30 16:59:17:645" "DEBUG  " "   Seq Log     " "Reached pos --> x: -47.9959, y: -144.2375, z: -6.378989, pitch: -62.1325"
"2020/07/30 16:59:17:659" "DEBUG  " "   Seq Log     " "Arm move to buffer 1 pick position"
"2020/07/30 16:59:17:659" "DEBUG  " "   Seq Log     " "XY tray pick pos: -135.995, -104.238, XY AO: 0.0, 0.0, X pick offset: 0.0"
"2020/07/30 16:59:17:659" "DEBUG  " "   Seq Log     " "Final XY tray pick pos to be moved --> x: -135.995, y: -104.238"
"2020/07/30 16:59:17:975" "DEBUG  " "   Seq Log     " "Reached pos --> x: -135.2316, y: -104.2439, z: -6.378994, pitch: -62.133"
"2020/07/30 16:59:18:005" "DEBUG  " "   Seq Log     " "Pick Head 1 down, vacuum ON"
"2020/07/30 16:59:18:005" "DEBUG  " "   Seq Log     " "Move Z to buffer 1 pick position"
"2020/07/30 16:59:18:785" "DEBUG  " "   Seq Log     " "Reached pos --> x: -135.9955, y: -104.23906, z: -19.178, pitch: -62.1325"
"2020/07/30 16:59:18:785" "DEBUG  " "   Seq Log     " "Unit Count : 17603.0"
"2020/07/30 16:59:18:785" "DEBUG  " "   Seq Log     " "Z move to standby and pick heads cylinder up"
"2020/07/30 16:59:19:009" "DEBUG  " "   Seq Log     " "Reached pos --> x: -135.9959, y: -104.23891, z: -7.002383, pitch: -62.1325"
"2020/07/30 16:59:19:009" "DEBUG  " "   Seq Log     " "Check fail to pick"
"2020/07/30 16:59:19:009" "DEBUG  " "   Seq Log     " "Head 1: vacuum on TRUE, analog 3893, pressure -91.0382396923734"
"2020/07/30 16:59:19:009" "DEBUG  " "   Seq Log     " "Head 2: vacuum on FALSE, analog 9812, pressure -4.59303567613773e-1"
"2020/07/30 16:59:19:009" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9891, pressure 1.02084414197213"
"2020/07/30 16:59:19:009" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9846, pressure 2.57881405072169e-1"
"2020/07/30 16:59:19:009" "DEBUG  " "   Seq Log     " "Pick unit from buffer lane 1 to standby done"
"2020/07/30 16:59:19:009" "INFO   " " Queuing Event " "PickAndPlaceCompleted,PNB.CELL.B04.LANE.01.TRAY.07.01,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.01,1,0,Gang 0 "
"2020/07/30 16:59:19:009" "DEBUG  " "   Seq Log     " "----------Buffered PickAndPlace Completed----------"
"2020/07/30 16:59:19:025" "MESSAGE" "5.2.IR10       " "Pick And Place: Idle"
"2020/07/30 16:59:19:025" "INFO   " "Event to TA[1] " "PickAndPlaceCompleted,PNB.CELL.B04.LANE.01.TRAY.07.01,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.01,1,0,Gang 0 "
"2020/07/30 16:59:22:025" "DEBUG  " "   Seq Log     " "StartStage >>> Move Y, Z and pitch to socket standby position"
"2020/07/30 16:59:22:039" "MESSAGE" "5.2.IR10       " "Pick And Place: Running"
"2020/07/30 16:59:22:415" "DEBUG  " "   Seq Log     " "Reached pos --> x: -135.997, y: -333.1656, z: -6.379034, pitch: -62.1305"
"2020/07/30 16:59:22:415" "DEBUG  " "   Seq Log     " "iStageTC: 2"
"2020/07/30 16:59:22:415" "DEBUG  " "   Seq Log     " "Move X to socket standby position"
"2020/07/30 16:59:23:134" "DEBUG  " "   Seq Log     " "Reached pos --> x: -830.8878, y: -333.6308, z: -6.379011, pitch: -62.1325"
"2020/07/30 16:59:23:134" "DEBUG  " "   Seq Log     " "2, Stage completed"
"2020/07/30 16:59:23:134" "MESSAGE" "5.2.IR10       " "Pick And Place: Idle"
"2020/07/30 16:59:37:865" "INFO   " "Cmd from TA[1] " "PickAndPlace,PNB.TESTER.B04.01.SOCKET.A01,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.02,0,0,0"
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " "PicknPlace buffer queue count 1 added: "
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " " +PNB.TESTER.B04.01.SOCKET.A01"
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.HEAD.02"
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " " +Retry: FALSE"
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " "Processing one PickAndPlace buffer from total 1 queue: "
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " " -PNB.TESTER.B04.01.SOCKET.A01"
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.HEAD.02"
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " " -Retry: FALSE"
"2020/07/30 16:59:37:865" "INFO   " "Cmd from TA[2] " "PickAndPlace,PNB.CELL.B04.STANDBY.01,PNB.TESTER.B04.01.SOCKET.A01,PNB.CELL.B04.HEAD.01,1,0,0"
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " "PicknPlace buffer queue count 1 added: "
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " " +PNB.TESTER.B04.01.SOCKET.A01"
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.HEAD.01"
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " " +Retry: FALSE"
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " "Processing one PickAndPlace buffer from total 1 queue: "
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " " -PNB.TESTER.B04.01.SOCKET.A01"
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.HEAD.01"
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " " -Retry: FALSE"
"2020/07/30 16:59:37:865" "DEBUG  " "   Seq Log     " "--------Buffered PicknPlace Started with retry FALSE--------"
"2020/07/30 16:59:37:879" "DEBUG  " "   Seq Log     " "Check thermal head is up"
"2020/07/30 16:59:37:879" "DEBUG  " "   Seq Log     " "sSourceTesterNo_Local: 1"
"2020/07/30 16:59:37:879" "DEBUG  " "   Seq Log     " "TIUnumber: 0"
"2020/07/30 16:59:37:879" "DEBUG  " "   Seq Log     " "TIUnumber is 0"
"2020/07/30 16:59:37:879" "DEBUG  " "   Seq Log     " "Move Y & Z to socket 1 standby position"
"2020/07/30 16:59:37:895" "MESSAGE" "5.2.IR10       " "Pick And Place: Running"
"2020/07/30 16:59:37:909" "DEBUG  " "   Seq Log     " "Reached pos --> x: -831.7161, y: -333.6222, z: -6.379006, pitch: -62.1325"
"2020/07/30 16:59:37:909" "DEBUG  " "   Seq Log     " "Move X to socket 1 standby position"
"2020/07/30 16:59:38:615" "DEBUG  " "   Seq Log     " "Reached pos --> x: -141.2306, y: -333.6138, z: -6.379, pitch: -62.1325"
"2020/07/30 16:59:38:629" "DEBUG  " "   Seq Log     " "Move XY to socket 1 pick position"
"2020/07/30 16:59:38:629" "DEBUG  " "   Seq Log     " "XY socket pick pos: -140.439, -676.774, XY AO: -7.6788e-2, -1.439e-2, X pick offset: 0.0"
"2020/07/30 16:59:38:629" "DEBUG  " "   Seq Log     " "Final XYZ socket pick pos to be moved --> x: -140.362212, y: -676.78839, z: -14.926"
"2020/07/30 16:59:39:079" "DEBUG  " "   Seq Log     " "Reached pos --> x: -140.3684, y: -676.2166, z: -6.379023, pitch: -62.136"
"2020/07/30 16:59:39:079" "DEBUG  " "   Seq Log     " "Move Z to socket 1 pick position & Pick Head 2 down, vacuum ON"
"2020/07/30 16:59:39:815" "DEBUG  " "   Seq Log     " "Reached pos --> x: -140.3622, y: -676.7894, z: -14.925991, pitch: -62.1325"
"2020/07/30 16:59:39:815" "DEBUG  " "   Seq Log     " "Unit Count : 17603.0"
"2020/07/30 16:59:39:815" "DEBUG  " "   Seq Log     " "Move Z to socket standby and pick heads up"
"2020/07/30 16:59:40:039" "DEBUG  " "   Seq Log     " "Reached pos --> x: -140.3622, y: -676.7661, z: -6.579346, pitch: -62.132"
"2020/07/30 16:59:40:039" "DEBUG  " "   Seq Log     " "Check fail to pick"
"2020/07/30 16:59:40:039" "DEBUG  " "   Seq Log     " "Head 1: vacuum on TRUE, analog 3868, pressure -90.5346842860195"
"2020/07/30 16:59:40:039" "DEBUG  " "   Seq Log     " "Head 2: vacuum on TRUE, analog 3893, pressure -90.3515732291635"
"2020/07/30 16:59:40:039" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9907, pressure 9.59807123020141e-1"
"2020/07/30 16:59:40:039" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9857, pressure 2.42622150334171e-1"
"2020/07/30 16:59:40:055" "DEBUG  " "   Seq Log     " "Pick unit from socket 1 to standby done"
"2020/07/30 16:59:40:055" "INFO   " " Queuing Event " "PickAndPlaceCompleted,PNB.TESTER.B04.01.SOCKET.A01,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.02,0,0,0"
"2020/07/30 16:59:40:055" "INFO   " "Event to TA[1] " "PickAndPlaceCompleted,PNB.TESTER.B04.01.SOCKET.A01,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.02,0,0,0"
"2020/07/30 16:59:40:055" "MESSAGE" "5.2.IR10       " "Pick And Place: Idle"
"2020/07/30 16:59:40:084" "DEBUG  " "   Seq Log     " "Check thermal head is up"
"2020/07/30 16:59:40:099" "DEBUG  " "   Seq Log     " "sDestTesterNo_Local: 1"
"2020/07/30 16:59:40:099" "DEBUG  " "   Seq Log     " "TIUnumber: 1"
"2020/07/30 16:59:40:099" "MESSAGE" "5.2.IR10       " "Pick And Place: Running"
"2020/07/30 16:59:40:099" "DEBUG  " "   Seq Log     " "Reached pos --> x: -140.3621, y: -676.7868, z: -6.384007, pitch: -62.132"
"2020/07/30 16:59:40:099" "DEBUG  " "   Seq Log     " "Move X to socket 1 standby position"
"2020/07/30 16:59:40:444" "DEBUG  " "   Seq Log     " "Move X and Y to socket 1 place position"
"2020/07/30 16:59:40:444" "DEBUG  " "   Seq Log     " "XY socket place pos: -228.439, -676.774, XY AO: -7.6788e-2, -1.0239e-1, X pick offset: 0.0"
"2020/07/30 16:59:40:444" "DEBUG  " "   Seq Log     " "Final XYZ socket place pos to be moved --> x: -228.362212, y: -676.87639, z: -10.846"
"2020/07/30 16:59:40:489" "DEBUG  " "   Seq Log     " "Reached pos --> x: -228.2865, y: -676.805, z: -6.379011, pitch: -62.1325"
"2020/07/30 16:59:40:489" "DEBUG  " "   Seq Log     " "Check unit drop"
"2020/07/30 16:59:40:489" "DEBUG  " "   Seq Log     " "Head 1: vacuum on TRUE, analog 3884, pressure -90.7330545976135"
"2020/07/30 16:59:40:489" "DEBUG  " "   Seq Log     " "Head 2: vacuum on TRUE, analog 3900, pressure -90.4889065218055"
"2020/07/30 16:59:40:489" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9890, pressure 9.14029358806147e-1"
"2020/07/30 16:59:40:489" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9843, pressure 1.96844386120176e-1"
"2020/07/30 16:59:40:489" "DEBUG  " "   Seq Log     " "Move Z to socket 1 place position and pick head 1 down"
"2020/07/30 16:59:40:655" "DEBUG  " "   Seq Log     " "Reached pos --> x: -228.3721, y: -676.9138, z: -10.222761, pitch: -62.1315"
"2020/07/30 16:59:41:164" "DEBUG  " "   Seq Log     " "Pick Head 1 purge"
"2020/07/30 16:59:41:254" "DEBUG  " "   Seq Log     " "When Drop, Pick Head 1 purge 6.98721274452956kPa"
"2020/07/30 16:59:41:254" "DEBUG  " "   Seq Log     " "PickHead1_VacThreshold_Purge 20.0kPa"
"2020/07/30 16:59:41:254" "DEBUG  " "   Seq Log     " "PickHead2_VacThreshold_Purge 20.0kPa"
"2020/07/30 16:59:41:254" "DEBUG  " "   Seq Log     " "PickHead3_VacThreshold_Purge 20.0kPa"
"2020/07/30 16:59:41:254" "DEBUG  " "   Seq Log     " "PickHead4_VacThreshold_Purge 20.0kPa"
"2020/07/30 16:59:41:254" "DEBUG  " "   Seq Log     " "bHead1PurgeSwOn TRUE"
"2020/07/30 16:59:41:254" "DEBUG  " "   Seq Log     " "bHead2PurgeSwOn TRUE"
"2020/07/30 16:59:41:254" "DEBUG  " "   Seq Log     " "bHead3PurgeSwOn TRUE"
"2020/07/30 16:59:41:254" "DEBUG  " "   Seq Log     " "bHead4PurgeSwOn TRUE"
"2020/07/30 16:59:41:254" "DEBUG  " "   Seq Log     " "bHeadGotIC TRUE"
"2020/07/30 16:59:41:254" "DEBUG  " "   Seq Log     " "bHeadGotIC TRUE"
"2020/07/30 16:59:41:254" "DEBUG  " "   Seq Log     " "bHeadGotIC FALSE"
"2020/07/30 16:59:41:254" "DEBUG  " "   Seq Log     " "bHeadGotIC FALSE"
"2020/07/30 16:59:41:254" "DEBUG  " "   Seq Log     " "Move Z to socket standby and pick head 1 up"
"2020/07/30 16:59:41:449" "DEBUG  " "   Seq Log     " "When Head Up, Pick Head 1 purge 8.5741752372814kPa"
"2020/07/30 16:59:41:449" "DEBUG  " "   Seq Log     " "Pick Head 1 purge off"
"2020/07/30 16:59:41:449" "DEBUG  " "   Seq Log     " "Reached pos --> x: -228.362, y: -676.8725, z: -6.48226, pitch: -62.1325"
"2020/07/30 16:59:41:449" "DEBUG  " "   Seq Log     " "bHead1PurgeMonitor FALSE"
"2020/07/30 16:59:41:449" "DEBUG  " "   Seq Log     " "bHead2PurgeMonitor FALSE"
"2020/07/30 16:59:41:449" "DEBUG  " "   Seq Log     " "bHead3PurgeMonitor FALSE"
"2020/07/30 16:59:41:449" "DEBUG  " "   Seq Log     " "bHead4PurgeMonitor FALSE"
"2020/07/30 16:59:41:569" "DEBUG  " "   Seq Log     " "Head 1: vacuum on TRUE, analog 8522, pressure -19.960631122776"
"2020/07/30 16:59:41:569" "DEBUG  " "   Seq Log     " "Head 2: vacuum on TRUE, analog 4290, pressure -84.537797173986"
"2020/07/30 16:59:41:569" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9910, pressure 1.21921445356611"
"2020/07/30 16:59:41:569" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9864, pressure 5.17288735618138e-1"
"2020/07/30 16:59:41:569" "DEBUG  " "   Seq Log     " "Move Y to socket 1 standby position"
"2020/07/30 16:59:42:064" "DEBUG  " "   Seq Log     " "Reached pos --> x: -228.3629, y: -294.0844, z: -6.378989, pitch: -62.131"
"2020/07/30 16:59:42:079" "INFO   " " Queuing Event " "PickAndPlaceCompleted,PNB.CELL.B04.STANDBY.01,PNB.TESTER.B04.01.SOCKET.A01,PNB.CELL.B04.HEAD.01,1,0,0Gang 0 "
"2020/07/30 16:59:42:079" "DEBUG  " "   Seq Log     " "----------Buffered PickAndPlace Completed----------"
"2020/07/30 16:59:42:079" "INFO   " "Event to TA[1] " "PickAndPlaceCompleted,PNB.CELL.B04.STANDBY.01,PNB.TESTER.B04.01.SOCKET.A01,PNB.CELL.B04.HEAD.01,1,0,0Gang 0 "
"2020/07/30 16:59:42:079" "MESSAGE" "5.2.IR10       " "Pick And Place: Idle"
"2020/07/30 16:59:42:079" "DEBUG  " "   Seq Log     " "Place unit from standby to socket 1 done"
"2020/07/30 16:59:42:094" "INFO   " "Cmd from TA[1] " "PickAndPlace,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.LANE.01.TRAY.06.02,PNB.CELL.B04.HEAD.02,1,0,"
"2020/07/30 16:59:42:094" "DEBUG  " "   Seq Log     " "PicknPlace buffer queue count 1 added: "
"2020/07/30 16:59:42:094" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:59:42:094" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.LANE.01.TRAY.06.02"
"2020/07/30 16:59:42:094" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.HEAD.02"
"2020/07/30 16:59:42:094" "DEBUG  " "   Seq Log     " " +Retry: FALSE"
"2020/07/30 16:59:42:094" "DEBUG  " "   Seq Log     " "Processing one PickAndPlace buffer from total 1 queue: "
"2020/07/30 16:59:42:094" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:59:42:094" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.LANE.01.TRAY.06.02"
"2020/07/30 16:59:42:094" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.HEAD.02"
"2020/07/30 16:59:42:094" "DEBUG  " "   Seq Log     " " -Retry: FALSE"
"2020/07/30 16:59:42:094" "DEBUG  " "   Seq Log     " "--------Buffered PicknPlace Started with retry FALSE--------"
"2020/07/30 16:59:42:229" "MESSAGE" "5.2.IR10       " "Pick And Place: Running"
"2020/07/30 16:59:42:244" "DEBUG  " "   Seq Log     " "Reached pos --> x: -228.362, y: -293.623, z: -6.379006, pitch: -62.13"
"2020/07/30 16:59:42:259" "DEBUG  " "   Seq Log     " "Move XY to buffer 1 place position"
"2020/07/30 16:59:42:259" "DEBUG  " "   Seq Log     " "XY tray place pos: -87.995, -144.238, XY AO: 0.0, 0.0, X pick offset: 0.0"
"2020/07/30 16:59:42:259" "DEBUG  " "   Seq Log     " "Final XYZ tray place pos to be moved --> x: -87.995, y: -144.238, z: -16.078"
"2020/07/30 16:59:42:634" "DEBUG  " "   Seq Log     " "Reached pos --> x: -88.62974, y: -144.2684, z: -6.378989, pitch: -62.133"
"2020/07/30 16:59:42:634" "DEBUG  " "   Seq Log     " "Check unit drop"
"2020/07/30 16:59:42:634" "DEBUG  " "   Seq Log     " "Head 1: vacuum on FALSE, analog 9816, pressure -5.35599841303764e-1"
"2020/07/30 16:59:42:634" "DEBUG  " "   Seq Log     " "Head 2: vacuum on TRUE, analog 3891, pressure -90.5499435407575"
"2020/07/30 16:59:42:634" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9903, pressure 1.21921445356611"
"2020/07/30 16:59:42:634" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9859, pressure 6.08844264046127e-1"
"2020/07/30 16:59:42:664" "DEBUG  " "   Seq Log     " "Pick Head 2 down"
"2020/07/30 16:59:42:859" "DEBUG  " "   Seq Log     " "Reached pos --> x: -87.99346, y: -144.242, z: -15.414671, pitch: -62.132"
"2020/07/30 16:59:43:369" "DEBUG  " "   Seq Log     " "Unit Count : 17604.0"
"2020/07/30 16:59:43:369" "DEBUG  " "   Seq Log     " "Pick Head 2 purge"
"2020/07/30 16:59:43:459" "DEBUG  " "   Seq Log     " "When Drop, Pick Head 2 purge 7.35343485824151kPa"
"2020/07/30 16:59:43:459" "DEBUG  " "   Seq Log     " "Z move to standby and pick heads cylinder up"
"2020/07/30 16:59:43:684" "DEBUG  " "   Seq Log     " "Reached pos --> x: -87.99565, y: -144.2311, z: -6.635062, pitch: -62.1325"
"2020/07/30 16:59:43:684" "DEBUG  " "   Seq Log     " "When Head Up, Pick Head 2 purge 8.26899014252143kPa"
"2020/07/30 16:59:43:684" "DEBUG  " "   Seq Log     " "Head 2 purge off"
"2020/07/30 16:59:43:789" "DEBUG  " "   Seq Log     " "Head 1: vacuum on FALSE, analog 9812, pressure -3.83007293923782e-1"
"2020/07/30 16:59:43:789" "DEBUG  " "   Seq Log     " "Head 2: vacuum on TRUE, analog 8710, pressure -16.8172246467483"
"2020/07/30 16:59:43:789" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9894, pressure 1.05136265144813"
"2020/07/30 16:59:43:789" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9850, pressure 3.64696188238156e-1"
"2020/07/30 16:59:43:804" "DEBUG  " "   Seq Log     " "Place unit from standby to buffer lane 1 done"
"2020/07/30 16:59:43:804" "INFO   " " Queuing Event " "PickAndPlaceCompleted,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.LANE.01.TRAY.06.02,PNB.CELL.B04.HEAD.02,1,0,Gang 0 "
"2020/07/30 16:59:43:804" "DEBUG  " "   Seq Log     " "----------Buffered PickAndPlace Completed----------"
"2020/07/30 16:59:43:804" "INFO   " "Event to TA[1] " "PickAndPlaceCompleted,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.LANE.01.TRAY.06.02,PNB.CELL.B04.HEAD.02,1,0,Gang 0 "
"2020/07/30 16:59:43:804" "MESSAGE" "5.2.IR10       " "Pick And Place: Idle"
"2020/07/30 16:59:44:224" "INFO   " "Cmd from TA[1] " "PickAndPlace,PNB.CELL.B04.LANE.01.TRAY.06.02,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.01,1,0,"
"2020/07/30 16:59:44:224" "DEBUG  " "   Seq Log     " "PicknPlace buffer queue count 1 added: "
"2020/07/30 16:59:44:224" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.LANE.01.TRAY.06.02"
"2020/07/30 16:59:44:224" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:59:44:224" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.HEAD.01"
